id,price,bedrooms,bathrooms,sqft.living
8953,469000,3,2,1300
8954,343000,2,1,1110
8957,789888,5,3.5,3300
8960,1650000,3,2.75,2690
8961,1800000,3,3,2790
8962,380000,4,1.75,2260
8963,552500,4,3.5,3710
8966,3.00E+05,3,1,1320
8972,569888,4,2.5,2590
8973,379000,4,1.75,2180
8975,313100,3,2,1720
8976,255000,3,1,1430
8977,310000,2,1,1020
8981,615000,5,3.25,3090
8982,249000,3,1.75,1400
8985,375000,4,1.75,1870
8986,425000,4,2.25,1240
8990,429900,4,1.5,1820
8991,560000,4,2.5,3270
8993,608500,4,3.5,2850
8995,740000,5,2.75,3050
8998,210000,4,1.75,2090
9000,318000,3,2.25,1690
9004,188000,2,1.5,1120
9005,184500,2,1,720
9007,216000,2,1,1810
9011,224000,3,1.75,1760
9025,199900,4,1.75,1790
9027,171500,3,1,1150
9028,124500,2,1,840
9030,305000,2,1,1960
9031,238000,2,1,1088
9037,216000,4,2.5,1847
9042,286000,4,2.5,2060
9050,480000,3,2,1300
9051,190000,3,1,1040
9052,135000,2,1,600
9053,110000,2,1,600
9058,365000,4,1.75,3080
9059,565000,3,2.25,1540
9061,405000,3,2,1060
9065,570000,3,1.75,1260
9066,7.00E+05,4,2,2230
9068,825000,3,1.75,2010
9069,820000,4,2.75,2420
9071,630000,2,1.75,1260
9072,1165000,4,3.75,3920
9074,450000,2,1.5,1020
9083,678500,3,2.75,1210
9085,382888,1,1,620
9086,750000,2,1,1620
9087,319000,3,1.5,2010
9088,255000,3,1,1440
9089,424305,3,2.5,1600
9091,170000,3,1.5,1370
9096,5.00E+05,4,2.5,1770
9101,355000,0,0,2460
9102,440250,3,1.5,1850
9106,262500,5,2.25,1950
9107,353000,3,2.5,2550
9111,345000,4,1.5,1540
9116,502000,4,1.5,1700
9125,281700,3,1,1570
9126,220000,3,1.5,1280
9138,215000,3,1,1280
9146,330000,3,2.5,1660
9147,320000,3,2.5,1530
9155,305000,3,2.5,1320
9156,440000,5,3.25,2610
9158,461500,5,3.25,2820
9159,310000,3,2.5,1300
9163,810000,5,3.25,2950
9171,540000,3,1.75,2110
9172,540000,3,2.5,2180
9173,637000,4,2.5,2120
9174,542000,3,2.25,2220
9177,729000,4,2.5,2450
9180,905000,3,2.5,3450
9181,1350000,5,3,5530
9189,250000,2,0.75,700
9194,545000,2,1.5,1620
9197,585000,3,2.5,1750
9198,834000,4,2.5,2370
9205,289000,2,1.75,2056
9212,329999,3,2.75,3360
9213,75000,1,0,670
9214,389000,3,1.75,2180
9216,247500,3,1.75,1960
9218,390000,3,1.75,2160
9219,157340,2,1,900
9220,390000,3,2.5,1930
9221,260000,4,3,1530
9223,240000,3,1,1270
9224,200450,3,1,970
9228,272000,4,2,1780
9232,825050,4,3.25,2860
9240,396480,3,1,1000
9241,654000,3,2.5,3240
9248,740000,4,2.25,2860
9255,334000,2,1.75,1680
9256,460000,3,2,1200
9262,329999,3,1,1150
9263,325000,2,1,1130
9275,545000,5,3.75,2380
9276,545000,5,4,1680
9277,377000,4,2,1640
9278,325000,3,1.5,1060
9292,310000,3,1.5,1060
9295,325000,2,1,810
9297,280000,2,1,790
9300,4.00E+05,3,1,1240
9303,352500,2,2.5,1570
9305,382000,2,1,870
9310,385000,3,1,1020
9312,229000,4,1,1320
9315,616750,3,1.5,2140
9316,292500,3,2.5,1440
9320,323000,3,1.5,1720
9323,165000,2,1,780
9324,275000,4,1,1770
9326,250000,4,2.75,1920
9327,420000,5,3,2150
9329,209500,3,1.5,970
9331,349000,3,1.75,1790
9332,399950,4,2.75,3210
9335,170000,3,1,970
9337,510000,3,2,1410
9339,653000,3,2.25,2800
9340,645000,4,2.5,2250
9341,398500,3,1,1200
9347,286000,2,1.5,1010
9348,295000,2,1.5,988
9349,351000,1,0.75,930
9350,674000,3,3.25,2320
9351,385000,3,1.75,1340
9358,440000,4,2.5,2730
9359,418500,4,2.5,2190
9365,294570,3,1,1140
9367,360000,4,1.75,2010
9373,558000,4,3.25,3160
9374,641000,5,2.75,3710
9376,564450,3,2.5,2710
9380,454200,4,2.5,2630
9381,329000,4,2,1850
9383,268000,5,1.75,1730
9384,460000,5,4.5,3100
9385,317500,4,1.5,1730
9386,306500,3,1.5,1100
9390,171800,4,2,1570
9393,382000,3,2.25,1750
9398,925000,3,2.75,3640
9401,560000,4,1.75,2230
9404,450000,4,1.75,1740
9405,460000,3,2,2930
9406,425000,2,1,750
9412,735000,4,2.25,2410
9413,799990,4,3.5,2540
9414,635000,3,1.75,1480
9425,460000,2,1,850
9426,490000,3,1,920
9430,380000,2,1,1000
9433,505000,3,1.75,1240
9435,1101000,3,1.5,2220
9436,5.00E+05,4,3,2570
9438,139000,4,1.5,1410
9447,418200,3,2.5,2260
9448,485000,3,2.5,3340
9452,639900,4,2.5,3380
9454,418000,2,1,1040
9459,890000,4,3.25,4360
9461,415000,3,1.75,1340
9466,1065500,3,2.25,2950
9479,825000,4,3,2910
9480,515000,5,3,2670
9482,1800000,3,3.25,5290
9484,853000,4,2.25,3440
9487,1130000,5,2.5,4310
9498,675000,3,3.25,1510
9499,710200,4,3,1670
9500,6.00E+05,3,3.25,1690
9503,610000,4,2.5,2110
9508,790000,4,2.5,3020
9513,265000,2,1.75,1090
9519,276200,2,1.75,1370
9521,220000,1,1.5,1100
9527,149900,2,1.75,1090
9530,1600000,3,2.75,3040
9535,621500,5,2.5,2140
9538,210000,3,1,860
9539,395000,3,1,1460
9541,705000,4,2,2040
9544,199500,3,1.75,1690
9554,615000,3,2.25,2300
9557,692500,6,1.75,2230
9559,450000,5,2.5,1900
9560,528000,4,1.75,1860
9563,425000,2,1,1250
9564,649950,4,3.5,2440
9573,550000,4,2.75,3650
9574,485000,4,2.75,1830
9577,486000,4,3,2260
9589,585000,4,2.5,2200
9593,560000,3,2.75,1620
9594,5.00E+05,3,3.5,2150
9610,660000,5,2.25,3740
9611,680000,4,1,2200
9612,510000,3,2.5,1830
9619,390000,3,2,1010
9620,508800,3,2,1720
9621,4.00E+05,3,2,1010
9623,625000,3,2.25,1920
9628,4.00E+05,3,1,1410
9633,695000,4,2.5,3010
9637,448500,3,2.25,1830
9641,295000,4,1.75,1400
9644,449950,4,1.5,1800
9646,394900,3,1,1430
9651,360000,4,2,1450
9654,340000,4,1,1230
9656,455000,3,1,2400
9659,4.00E+05,4,1.75,1770
9661,410000,2,2.25,1660
9662,347000,2,1.75,1315
9665,7.00E+05,3,1.75,1990
9668,526750,5,2.5,2270
9673,550000,3,1,880
9677,333760,3,1,1300
9679,1400000,5,3.25,4140
9681,729000,3,1.5,1770
9682,620000,3,1.75,1680
9685,1070000,6,3.25,3560
9686,937500,4,2.5,3130
9691,1058800,6,2.75,2980
9693,1525000,4,4.25,4720
9700,530000,3,1,1440
9703,6.00E+05,4,2.25,2840
9710,1100000,5,2.75,2520
9713,1206500,3,2.75,3150
9714,880000,4,2.5,2350
9715,224000,1,0.75,840
9716,311000,4,2.5,2090
9721,340000,4,2.75,3527
9724,300523,3,2.5,2370
9725,1680000,3,2.5,4090
9739,760000,4,2.5,3600
9744,230000,3,1,1120
9748,1200000,4,2.25,2320
9749,8.00E+05,4,2.25,2350
9752,2600000,3,3,3410
9753,299950,2,1,890
9754,430000,3,1,1210
9756,215000,3,1,980
9766,899000,4,2.25,2290
9772,553000,3,1,1310
9774,1255000,4,2.5,3510
9776,987500,4,2.25,3270
9780,395000,2,1,770
9783,340000,2,1,700
9784,283000,2,1,940
9786,585000,2,1.75,1980
9788,588000,3,1,1910
9797,237000,3,1.5,960
9798,720000,4,2.75,3370
9799,960000,4,2.5,3180
9800,646800,3,3,2230
9801,635000,3,3,2290
9802,635000,3,3,2230
9806,685000,3,2.5,2370
9811,827500,5,4.25,3920
9814,595000,3,2.5,1910
9815,550000,3,2.5,1740
9820,650000,3,2.5,2190
9823,477000,3,2.25,1260
9826,638000,3,2.5,2170
9827,810000,4,2.5,3260
9828,729000,4,2.5,2660
9837,2200000,5,4.5,5840
9842,376000,2,2,1340
9843,350000,3,1.75,1260
9847,769000,4,3.5,3010
9857,742500,4,2.5,2620
9867,358500,2,1.75,1400
9870,454280,3,2.5,1470
9871,425000,3,2.5,1480
9873,420000,3,2.5,1470
9876,499000,3,2.25,1780
9883,550000,3,2.5,2080
9884,310000,2,1,1050
9886,405000,3,2.5,1440
9891,690000,4,3.5,2710
9894,728725,4,2.5,3010
9895,750000,5,3.5,2980
9899,660000,3,2.5,2330
9901,539950,2,2,1670
9903,765000,3,3.25,3190
9904,780000,3,3.5,3310
9915,8.00E+05,4,2.75,3260
9916,8.00E+05,4,2.75,3250
9922,790000,3,2.75,2460
9924,775000,4,2.5,2580
9934,585000,4,3,2110
9935,270000,4,2,1830
9936,782000,4,2.5,3510
9937,432500,4,1.75,1500
9938,257000,2,1.75,1220
9942,352900,2,1.5,1240
9947,480000,3,2.25,1820
9948,345000,4,1,2020
9949,475000,4,1.75,1910
9955,330000,2,1,1220
9956,322968,5,1.75,1890
9957,506000,4,2.25,2040
9960,535000,3,2.5,2390
9961,570000,4,2.5,2590
9963,380000,3,2.25,1530
9964,390500,3,2.25,1530
9965,295000,3,2.5,1570
9969,719000,3,3.5,2540
9970,628000,4,1.75,1940
9972,480000,3,1.5,1200
9975,378000,4,1.75,1990
9979,212000,3,1.75,1060
9981,2.00E+05,3,2,1430
9982,218500,3,1.75,1390
9995,330000,3,1.75,1300
9998,349950,4,3.5,2796
9999,249000,3,1.75,1590
10008,575000,3,2,940
10017,302000,5,1.75,2360
10020,420000,3,2,1750
10030,321000,3,2.5,2014
10031,1100000,4,3,2880
10032,982218,3,1.75,2340
10036,852000,4,2.5,2620
10039,410000,3,1.75,2160
10040,348000,3,1.75,1830
10047,230000,2,0.75,890
10048,793000,4,2.5,2450
10049,485000,2,1,1080
10054,645000,3,1,2270
10056,1712750,5,2.5,2660
10060,229000,3,2,1540
10060,430000,3,2,1540
10068,270000,4,1.5,1730
10072,239950,3,2.5,1560
10075,276000,3,1.75,2240
10079,210500,3,1,1220
10080,225000,3,1.75,1580
10087,196000,3,1.5,1000
10088,510000,4,2.5,4073
10092,331210,4,2.5,2240
10095,551870,3,2.5,2507
10096,552900,4,3.5,3828
10097,205000,4,1,1340
10101,279000,2,2.75,1770
10117,1085000,3,2.5,2840
10119,1550000,3,4,5120
10122,455000,3,2,1640
10123,375000,3,1,1310
10127,360000,3,1,1120
10131,465000,3,1.75,1490
10137,438000,3,1.75,1780
10139,355500,3,1,1120
10140,379000,3,1,1140
10143,865000,4,2.5,2580
10149,748000,3,2.5,2600
10156,435000,2,0.75,750
10160,570000,3,2.75,2730
10161,1450000,3,3.5,4110
10165,608095,3,2.5,2680
10171,588000,4,2.25,2510
10173,2150000,3,2.75,3470
10174,959000,3,2.5,3320
10183,615000,3,2.25,1870
10185,5.00E+05,3,2.5,2300
10188,330000,4,2,1180
10196,1030000,4,3.5,2730
10201,396000,3,2.25,1680
10205,480000,4,2.5,2980
10208,577000,3,2.25,2370
10210,434975,3,2.25,1590
10214,420000,3,2.5,2480
10216,405000,3,1.5,1240
10219,310000,3,2.5,1890
10220,323000,3,2.5,1890
10221,422000,4,2.5,3200
10227,418000,4,2.5,2750
10237,492000,2,1,880
10242,5.00E+05,3,1,1370
10245,532500,2,1,820
10246,481000,3,1.75,1560
10256,285000,4,2.5,1800
10257,314950,3,2,1760
10259,350000,4,2.25,1770
10260,325000,4,2.25,1770
10262,444950,3,1,1760
10266,352000,4,1.5,1440
10272,345000,5,1.75,2840
10273,240000,4,1.5,1920
10274,635000,4,2.25,2350
10275,589000,4,2.25,2390
10278,349950,5,2.5,2250
10279,435000,5,1,1410
10280,378500,4,2,1830
10290,395000,4,2.5,2810
10293,402395,4,2.5,2669
10303,435000,4,2.5,2060
10305,5.00E+05,4,3,2450
10313,415000,3,2.75,2080
10317,359950,4,2.5,1820
10322,249950,4,1.75,1620
10327,355000,3,1,1180
10330,335000,3,1.75,1510
10331,419000,4,2.25,1880
10332,405000,4,1.75,1690
10333,502000,3,2.75,2010
10338,565000,3,2.25,2440
10340,420000,3,2.25,2520
10345,890000,4,2.5,2930
10351,550000,4,2.5,3350
10352,470000,4,2.75,2310
10354,272000,3,1,1130
10356,297975,3,2.25,2820
10358,245000,5,1.5,2000
10364,339000,3,2.25,1970
10365,305000,3,2.25,1630
10370,176500,3,1,930
10374,225205,3,1,1200
10375,241000,3,1.5,1660
10379,265000,3,2,1340
10384,172040,3,2.25,1710
10387,435000,3,2.75,2692
10388,374000,3,2.5,2185
10390,333700,3,2.5,2230
10393,210000,3,2,1580
10396,280000,4,2.5,2200
10399,285000,4,2.5,1996
10402,270000,3,2.5,1780
10407,245000,4,2.25,2140
10409,309000,4,2,2240
10410,270000,3,2.25,1740
10417,321000,5,2.75,3030
10418,350000,2,1.5,1150
10422,390000,2,1,1140
10425,375000,3,1.75,1430
10432,414500,3,1,1350
10435,345000,3,1.75,1380
10436,355000,3,1,900
10446,425996,4,2.5,2568
10447,392440,4,2.5,2547
10458,593500,3,1,1370
10465,667750,4,1,1430
10471,2750000,5,4,6300
10475,1940000,5,3.5,4230
10478,641000,3,1.75,1480
10482,276000,3,2,1370
10485,433190,3,2.5,1650
10486,424950,3,2.5,1650
10487,450000,3,2.5,1800
10490,408474,3,2.5,1800
10493,463800,3,1.5,980
10494,858000,5,3,3620
10495,1175000,4,3.25,3780
10497,850000,2,1.5,1800
10498,715000,2,1,1000
10500,430000,3,2.5,1690
10502,489950,3,2.25,1590
10503,484950,3,2.25,1590
10505,345000,2,1.75,1030
10506,340000,2,2,1250
10510,445000,3,2.5,1740
10511,715000,4,3.25,2630
10512,448000,2,2,1670
10513,378510,2,1,770
10514,390000,5,1.75,2250
10515,470000,6,1.75,2490
10518,487000,4,2.25,2400
10520,430000,4,1.5,1810
10524,6.00E+05,4,1.75,3050
10526,460000,3,3,1520
10536,350000,4,1.75,2310
10539,456500,3,2.25,2090
10547,435000,4,2.25,1910
10554,505000,3,1.75,1800
10556,415000,3,1.75,1790
10557,175000,3,1,1070
10558,242000,3,2.25,1690
10559,273000,3,2.25,1930
10560,205500,3,2,1330
10564,265000,3,1.5,1780
10567,350000,3,1.75,1000
10569,329000,3,1,900
10572,687015,3,1.75,1470
10575,466000,4,2,2240
10577,229500,2,1.75,1870
10578,329000,3,1,1200
10579,272000,1,0.75,1040
10580,361000,3,2.25,2470
10584,1230000,3,2.5,2660
10585,874000,3,2.5,1350
10590,7.00E+05,6,3,2790
10591,579000,4,3.25,1900
10594,445000,2,1,950
10598,299000,3,1.75,2010
10599,219900,3,1,860
10601,830000,2,1,1150
10603,880000,4,2.5,2580
10608,1650000,5,4,3310
10609,698000,3,1.75,1220
10611,763000,3,2,1360
10615,1500000,4,3.25,3470
10616,687500,2,1,1040
10618,595000,3,1,1300
10625,1339000,4,3.5,2980
10626,1065000,3,2.75,2290
10627,762000,4,2,2130
10629,1740000,5,3.25,3930
10630,619500,6,1.5,1680
10631,1.00E+06,3,2.5,2044
10633,655000,6,5,2850
10634,535000,2,1,920
10635,616300,3,2,1700
10636,470000,5,2,1900
10640,606000,3,2,1980
10641,1290000,4,2.5,3430
10649,5.00E+05,4,2,2120
10656,450000,3,1.75,1390
10659,1789950,5,3.75,4360
10660,757500,4,2.5,3420
10666,625000,3,1,1020
10671,490000,5,2,2150
10673,515000,3,1.75,1190
10680,263950,3,1.75,1700
10682,290750,3,2.5,1270
10684,3.00E+05,3,1.75,1350
10685,335000,3,1,2320
10692,468000,3,2.25,1470
10696,432250,3,2.25,1440
10698,435500,3,2.25,1450
10700,620000,3,2.5,2440
10706,484950,3,2.25,1670
10709,7.00E+05,4,2.5,2490
10710,585000,3,2.5,2060
10711,578550,3,2.5,2120
10714,695000,4,2.5,2960
10717,674725,4,2.5,2700
10722,350000,3,2,1440
10724,643000,4,2.5,2270
10729,535000,3,2.5,1970
10730,612000,3,2.5,2120
10733,5.00E+05,3,2.25,1690
10734,517500,3,2.5,1800
10736,495000,3,2.5,1800
10740,495000,5,2.5,2200
10752,464000,3,2.5,1770
10753,477500,3,2,1860
10754,540000,3,2.5,1670
10755,602000,4,2.5,2000
10757,560000,3,2.5,2180
10764,529000,3,2.5,1880
10766,535500,3,2.5,2050
10767,510000,3,2.5,1890
10769,560000,4,2.75,1950
10771,625000,4,2.75,2390
10776,612500,4,2.5,2550
10777,760000,4,2.5,3120
10778,467000,3,2.5,1530
10783,535000,4,2.25,1860
10785,517500,4,2.5,1520
10792,612000,3,2.5,2180
10794,745000,3,2,2290
10795,541500,3,1.75,2320
10799,380000,0,0,1470
10804,395000,5,2.5,2070
10808,7.00E+05,4,3.25,3580
10809,460000,2,2.5,1880
10810,265000,3,2,1690
10811,824500,4,2.5,2610
10813,1389000,4,3.5,3130
10814,1039000,4,2.25,2740
10816,688000,5,1.75,2250
10817,237000,3,1,920
10818,490000,4,2,1650
10820,380000,4,2,1710
10821,445000,3,1.75,1360
10824,370000,4,2.5,1812
10825,500007,2,1.75,1820
10826,616000,3,3.25,2130
10828,450000,3,1.5,1390
10831,410000,4,2.5,2510
10832,424950,4,2.5,2760
10833,467000,3,2.5,3460
10834,445000,4,2.5,2760
10839,560000,3,2,1640
10840,589500,4,1.5,3520
10842,605000,5,3,3670
10848,512500,4,1.75,1620
10852,415000,4,2,1780
10853,368888,3,1.5,1490
10854,336800,5,1.75,1830
10855,392400,5,2.5,2520
10856,385000,3,1.75,1930
10857,435000,4,3,2270
10858,420000,5,2.5,2100
10859,422250,3,1.75,1650
10870,499000,6,1.75,2400
10871,190000,4,2,1580
10873,315000,2,1,1120
10877,645000,3,2,1640
10880,146300,3,1,1200
10882,340000,3,1,670
10886,910000,3,2.5,2720
10888,799900,4,2.5,3030
10904,410000,4,2,1490
10905,380000,3,1,1380
10913,220000,2,1,770
10916,310000,2,1,770
10929,230000,4,1,1870
10931,183750,5,2.75,1650
10932,225000,3,1.5,1240
10934,190000,1,0.75,780
10943,465000,3,2.5,2714
10948,569999,3,2.5,3080
10950,469000,3,2.25,2070
10951,429950,3,2.25,2060
10955,9.00E+05,3,3,2990
10965,493000,4,2.5,2070
10967,290000,4,1.75,1820
10970,615000,4,2.75,2750
10975,385000,5,2,2540
10978,305000,2,1,910
10980,457000,4,2.5,2200
10983,609000,4,2.5,3240
10984,525000,5,3.25,2480
10992,425000,5,2.5,2840
10993,540000,4,1.75,2040
10998,605000,3,2.25,2260
10999,495000,4,2.5,2310
11001,420000,7,3,2940
11003,383610,3,2,1230
11011,350000,4,1,1510
11012,498500,4,2.5,1910
11016,485000,3,2.25,2090
11017,270000,4,1,1430
11018,451000,3,1.75,1790
11019,685000,4,2.5,2820
11020,410000,2,1,1560
11022,349500,3,2,1130
11023,392500,3,1,1660
11024,405000,4,2.5,2670
11026,665000,3,3.5,2460
11027,680000,5,3.25,2440
11034,780000,4,2.5,3180
11036,268300,3,1,1190
11038,364000,3,2.25,1420
11041,387500,6,2,2400
11042,330000,5,1.75,2100
11043,515000,2,1.75,950
11047,480000,3,1.75,2920
11051,485000,3,2.75,2650
11054,383000,4,2.5,1850
11061,195000,3,1,1310
11064,299999,3,2.5,2380
11071,689000,4,2.5,2440
11072,675000,4,2.5,1770
11073,648000,5,2.5,2210
11074,3.00E+05,3,2.75,2340
11088,412000,3,1.5,1320
11092,550000,3,1.75,1440
11093,485000,4,2.25,1850
11094,554000,3,2,1910
11095,650000,5,2.25,2400
11098,544950,3,1.75,1830
11102,430000,4,1.75,2070
11112,480000,5,2,2590
11115,250000,4,1.75,1910
11118,466200,3,1.5,1340
11126,797000,4,2.75,2650
11127,432000,3,1.75,1550
11131,610000,6,2.75,2040
11132,696000,3,2.5,1670
11137,575000,4,1.75,2330
11141,665000,4,2.25,2340
11142,515000,3,2.5,3000
11151,670000,4,1.75,1930
11153,1160000,5,1.75,2870
11155,954500,3,2.25,2440
11166,447000,3,1,1220
11171,2400000,4,4.25,4890
11179,425000,3,1.5,1680
11181,363000,3,0.75,2510
11182,624950,3,2.5,2060
11183,739000,3,2.25,2220
11185,650000,2,1.5,1440
11187,535900,3,2.25,1880
11189,315000,3,1.75,1410
11193,342000,3,1.75,1660
11201,375000,3,1.75,1370
11202,375000,3,1.75,2190
11206,323000,3,1.75,1950
11211,660000,3,3.5,3600
11215,599900,3,1.5,2605
11217,265000,2,1.5,1440
11222,387000,3,1.5,1620
11228,240000,3,1,1310
11243,898000,4,2.5,3700
11244,783350,4,2.5,3290
11245,896000,4,2.5,3560
11246,1400000,4,3.5,4380
11248,1640000,5,4,4780
11253,650000,3,2.5,2180
11255,1450000,3,4.5,3970
11264,1955000,4,2.75,3120
11270,416000,3,2,2220
11275,419000,5,3,2190
11279,612000,6,3,3840
11281,452100,4,2.5,3160
11285,256000,4,1.75,1270
11292,8.00E+05,4,2.5,4940
11293,465000,5,1.75,2000
11306,241000,3,1,880
11307,902500,3,3.5,3240
11310,263500,3,1.75,1610
11312,899000,3,2.5,1950
11313,898888,3,2.5,2080
11314,305000,2,1,890
11318,460000,4,1.75,1560
11323,675000,4,1.75,2220
11327,563000,3,1.5,1730
11329,570000,4,3,2460
11334,635000,4,2.5,2080
11337,850000,3,3.5,3070
11338,780000,3,2.75,2910
11343,930000,3,1.75,2460
11344,705000,3,1,1440
11349,775000,5,1,1860
11350,913000,3,1.75,2170
11351,738000,3,1,1280
11353,791000,5,1.75,2344
11354,695000,5,2,3160
11356,675000,4,1.75,1530
11365,805000,3,1.75,1080
11366,1.00E+06,4,1.5,2100
11367,602000,3,3.25,1460
11368,560000,3,2.5,1390
11369,450000,2,1.5,960
11373,462000,5,2,1380
11374,620000,4,2.25,1890
11375,550000,2,1,980
11377,660000,2,1,1070
11378,578888,2,2,1060
11382,433000,3,2.5,1270
11386,990000,3,2.25,2630
11389,840000,4,2.5,2360
11396,675000,4,1.75,1900
11400,605000,5,3.5,3060
11401,710000,4,2.5,3220
11403,2500000,4,3.75,3480
11407,475000,2,1,920
11408,415000,6,2,2500
11409,475000,3,3,2010
11410,6.00E+05,4,2.5,2420
11413,572500,3,2.5,2490
11417,1050000,5,2.75,2520
11418,1191000,5,2.5,2710
11423,559500,4,1.75,1650
11429,176000,3,3.25,1340
11430,335000,3,2.25,1870
11434,429800,3,2,1970
11440,380000,3,2.5,1880
11441,342500,3,2.5,1810
11442,408000,3,2.5,2620
11444,335620,3,2.25,1800
11445,485000,3,2.5,1540
11449,1200000,4,2.5,4280
11450,175000,5,1.75,1680
11451,379000,5,2.5,2803
11454,1851000,4,2.5,4120
11455,258000,2,2,750
11457,329800,4,2.5,2080
11461,320000,4,2.5,1940
11462,346300,4,2.5,2590
11463,319900,3,2.5,2040
11469,260000,3,2.5,1500
11473,480000,5,3.5,3480
11474,537000,4,4.25,4883
11475,319950,3,2.5,2240
11477,355000,4,2.5,2130
11478,264500,3,2.5,1630
11479,249000,3,1.75,1520
11480,329950,4,2.25,2140
11483,324900,3,2.25,2080
11488,220000,3,2.5,1980
11492,297300,3,1.75,1980
11494,265500,3,2.5,1450
11498,313000,4,2.5,2460
11502,269100,3,2.5,2190
11505,845000,4,2.5,2970
11511,2480000,4,5,5310
11516,1436000,4,3.5,4970
11517,938000,3,2.5,3090
11522,810000,3,2.5,2610
11527,728935,4,2.5,2980
11531,905000,4,2.5,3330
11537,1688000,4,4,5000
11541,1380000,6,4.5,5740
11542,1680000,6,4.75,5770
11544,1200690,5,3,3640
11549,2340000,4,2.5,4500
11551,1300000,5,2.5,4170
11552,1600000,5,3.25,4320
11554,1475000,5,4,4770
11555,1525000,4,3.75,5850
11558,595000,5,2.75,3740
11559,446500,4,2.5,3060
11560,433000,3,1.75,2160
11565,440000,4,1.75,2180
11567,160000,2,1,1140
11574,1288000,3,2.5,3240
11577,545000,4,2.25,2050
11582,293500,3,2.5,1610
11585,315000,3,2.5,1790
11588,1085000,5,2.25,3650
11590,650000,3,1,1410
11591,550000,3,1,1010
11597,245000,2,1,990
11598,545000,3,1,960
11601,315000,3,1,890
11602,376000,2,1,880
11603,2.00E+05,2,1,830
11605,650000,3,1.75,2330
11609,709000,3,2.75,2780
11610,690000,5,3.5,2690
11613,580000,5,2.5,2500
11614,730000,6,2.75,3280
11615,598780,4,2.25,3040
11620,335000,3,2,1410
11623,252000,3,1.75,1440
11624,260000,4,1.75,1810
11626,324500,3,1.75,1920
11630,310000,5,2.25,2600
11631,270000,3,2,1820
11632,153000,3,1,1200
11635,230000,3,1,1380
11636,299950,3,1.5,1940
11643,5.00E+05,2,1.5,2070
11646,310000,5,3,2270
11647,393000,5,2,1820
11648,635000,4,2.5,2970
11649,841000,4,2.5,3080
11652,950000,7,3.5,3470
11659,279900,3,2,1410
11660,339950,4,2.25,2200
11661,306000,4,2.5,1880
11662,276750,3,2,1620
11663,660000,3,2.5,2390
11666,725000,4,2.5,3270
11672,475000,4,2.5,2500
11678,715000,5,3,3490
11682,525000,4,1.5,1680
11686,330000,3,1.5,1690
11687,175000,2,1,1410
11687,335000,2,1,1410
11689,285000,3,1.75,1930
11690,250000,5,1.75,2190
11690,385000,5,1.75,2190
11691,439000,5,3.5,2880
11697,650000,2,1.75,1450
11698,465000,2,1,1120
11700,550000,4,2.5,1670
11701,365000,3,2.5,2653
11710,1295000,4,2.5,3070
11715,1482500,3,2.25,3290
11718,920000,5,2.25,2730
11721,3650000,6,4.75,5480
11723,1285000,3,2.25,2440
11725,1265000,3,1.75,2240
11728,1655000,4,2.25,3530
11730,950000,4,2,2490
11736,552500,4,2.5,3260
11737,643000,4,2.5,2518
11742,625000,3,2.5,2280
11746,655000,3,2.5,2320
11747,650000,3,2.5,2320
11748,682000,2,1,890
11749,1312000,3,3.25,4030
11750,359000,4,2.5,2640
11751,240000,3,1,1260
11753,240000,3,2,1460
11758,267950,4,1,1730
11763,256400,3,1.5,1490
11764,267000,4,1.75,2000
11765,279000,3,2.25,2070
11768,330000,2,1.5,1440
11769,372000,4,2.5,2520
11771,570000,3,1,1030
11787,819000,3,1,1300
11789,940000,3,1.5,1790
11793,267000,3,2,1300
11796,1150000,5,4.25,4010
11797,1065000,3,4,3370
11805,733000,4,2.5,2210
11806,540000,4,1,1690
11814,210000,2,1,1520
11818,618000,2,1,1890
11822,803000,4,2.5,2790
11824,360000,3,2.5,1480
11825,298500,4,2.5,1890
11826,405000,2,3,1160
11827,402723,3,2.75,1160
11828,380950,2,2,1120
11830,475000,4,2.5,2040
11834,245000,3,1.75,1740
11836,340000,4,1.75,1400
11847,350000,3,1.5,1430
11857,375000,3,2.5,1770
11863,546940,3,1,1470
11865,425000,5,2.75,2110
11867,342000,3,1,1980
11868,277000,4,3,1960
11872,625000,3,2.5,3220
11878,500012,4,2.5,2400
11879,450500,2,1,1330
11881,359000,4,2.5,2160
11882,325000,3,2.5,1870
11884,324500,3,2.5,1590
11890,348000,3,2.5,1670
11894,347000,3,2.5,1680
11896,445000,5,3,3880
11898,320000,3,2.5,1590
11908,450000,4,3,2200
11909,539950,3,2.25,1860
11910,415000,3,1.5,1220
11917,326000,2,1.5,1030
11918,280000,2,1.5,800
11921,375000,3,1.5,1290
11925,650000,6,3,2960
11927,105000,3,1,880
11929,178000,4,1.5,1200
11930,378000,2,2,1300
11934,535000,4,1.75,1570
11935,585000,3,1.5,2230
11936,535000,4,1,1660
11942,436000,4,1,1200
11947,333000,3,1,950
11949,575000,3,2.5,1760
11950,510000,4,2,2210
11953,229050,1,1,420
11954,675000,3,2.75,3370
11957,265000,4,1.5,1740
11958,607000,5,1.75,1910
11959,670000,3,1.75,2160
11961,249000,3,1.5,1700
11965,255000,3,1.5,1340
11966,417000,3,1,1310
11970,336000,3,3,1790
11972,315000,3,2.25,2200
11974,284000,3,1.75,1560
11978,252000,3,1.5,1150
